FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
653,653.txt,1,6,92.84,95.2,1,99,6,66.67,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,33.33,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654.txt,1,21,98.33,50,13.15,95.81,21,38.1,61.9,28.57,0,0,0,0,0,0,0,0,4.76,14.29,4.76,0,4.76,0,4.76,0,0,0,14.29,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,9.52,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,14.29,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,4.76,0,0,0,4.76
655,655.txt,1,11,92.84,50,31.94,25.77,11,27.27,72.73,36.36,9.09,0,0,0,0,0,0,9.09,0,18.18,0,9.09,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,18.18,0,0,9.09,0,0,18.18,9.09,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
656,656.txt,1,12,60.8,99,1,1,12,16.67,66.67,50,16.67,16.67,0,16.67,0,0,0,0,0,16.67,8.33,8.33,0,0,8.33,0,0,0,16.67,0,8.33,0,8.33,0,8.33,0,16.67,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,25,16.67,8.33,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,0,0,8.33,0,0,0,0,0
657,657.txt,1,28,98.65,85.81,13.15,87.2,28,14.29,92.86,42.86,3.57,3.57,0,3.57,0,0,0,0,14.29,14.29,7.14,0,3.57,3.57,10.71,14.29,0,0,10.71,3.57,10.71,7.14,3.57,0,0,0,10.71,3.57,0,0,0,3.57,0,0,0,0,3.57,0,0,0,0,0,10.71,0,7.14,0,0,10.71,10.71,0,0,0,0,0,14.29,0,14.29,0,7.14,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,0,14.29,3.57,10.71,0,0,0,0,0,0,0,0,0
658,658.txt,1,25,98.98,94.5,96.63,25.77,25,12,88,44,12,4,0,0,0,0,4,8,8,20,4,0,0,0,12,0,0,4,8,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,32,0,16,16,8,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
659,659.txt,1,24,99,50,74.76,1,24,4.17,79.17,45.83,4.17,0,0,0,0,0,0,4.17,20.83,16.67,0,4.17,0,0,8.33,4.17,4.17,0,8.33,0,4.17,0,4.17,0,4.17,0,4.17,0,0,0,0,4.17,0,0,0,0,0,4.17,4.17,0,4.17,0,0,0,0,0,0,12.5,0,0,12.5,0,0,4.17,4.17,0,20.83,4.17,12.5,4.17,4.17,0,0,4.17,0,4.17,0,0,0,0,0,0,29.17,8.33,20.83,0,0,0,0,0,0,0,0,0
660,660.txt,1,44,98.82,81.84,31.94,25.77,22,15.91,81.82,47.73,9.09,4.55,0,4.55,0,0,0,4.55,13.64,15.91,4.55,0,2.27,2.27,11.36,0,0,0,9.09,0,0,0,0,0,0,0,6.82,0,0,0,0,4.55,2.27,0,2.27,0,0,0,2.27,0,2.27,0,0,0,0,0,0,13.64,4.55,2.27,4.55,0,2.27,6.82,4.55,0,18.18,2.27,9.09,6.82,9.09,0,0,6.82,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0
661,661.txt,1,16,54.96,96.95,1,25.77,16,18.75,75,43.75,12.5,12.5,0,0,0,12.5,0,0,6.25,12.5,6.25,12.5,6.25,0,12.5,0,0,6.25,12.5,0,0,0,0,0,0,0,18.75,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,6.25,6.25,0,12.5,0,0,18.75,0,6.25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
662,662.txt,1,21,96.41,82.96,2.82,25.77,10.5,42.86,61.9,33.33,9.52,9.52,0,0,0,9.52,0,0,0,19.05,4.76,0,0,0,9.52,0,0,0,9.52,0,0,0,0,0,0,0,9.52,0,0,0,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,4.76,0,14.29,0,0,9.52,0,0,19.05,4.76,9.52,4.76,4.76,0,0,9.52,0,0,0,0,0,0,0,0,19.05,9.52,4.76,0,0,0,0,0,0,0,0,4.76
663,663.txt,1,12,98.02,99,1,1,12,16.67,75,41.67,8.33,0,0,0,0,0,0,8.33,16.67,8.33,8.33,0,0,0,16.67,0,0,8.33,0,0,8.33,0,8.33,0,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,0,0,0,16.67,0,0,0
664,664.txt,1,20,99,30.86,93.3,25.77,20,15,70,25,0,0,0,0,0,0,0,0,5,15,5,0,0,0,15,10,10,0,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,25,0,10,15,0,0,0,20,0,0,0,0,0,0,0,0,15,5,5,0,0,0,0,5,0,0,0,0
665,665.txt,1,16,99,50,74.76,25.77,16,43.75,56.25,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,0,0,25,0,12.5,12.5,0,6.25,0,12.5,6.25,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
666,666.txt,1,18,99,50,1,25.77,9,44.44,77.78,44.44,0,0,0,0,0,0,0,0,11.11,27.78,5.56,0,5.56,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,5.56,0,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0
667,667.txt,1,9,92.84,50,58.07,25.77,9,22.22,66.67,22.22,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,33.33,0,22.22,0,11.11,11.11,33.33,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
668,668.txt,1,9,74.89,86.68,4.97,25.77,9,33.33,77.78,66.67,11.11,11.11,0,0,0,11.11,0,0,11.11,22.22,22.22,0,11.11,0,22.22,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
669,669.txt,1,10,77.33,84.14,43.37,25.77,5,20,60,30,0,0,0,0,0,0,0,0,0,10,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,10,0,0,10,20,10,20,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
670,670.txt,1,19,76.19,14.62,50.35,1,19,15.79,84.21,52.63,10.53,0,0,0,0,0,0,10.53,15.79,5.26,10.53,5.26,0,5.26,10.53,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,15.79,0,15.79,0,15.79,0,0,5.26,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
671,671.txt,1,10,98.46,84.14,3.37,25.77,10,40,90,30,10,10,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,60,10,0,0,10,0,0,0,20,0,20,0
672,672.txt,1,12,99,79.76,1,25.77,12,16.67,66.67,25,0,0,0,0,0,0,0,0,8.33,16.67,0,0,0,0,16.67,8.33,0,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,8.33,8.33,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,8.33,0,0,0,0
673,673.txt,1,19,92.84,70.08,1,99,19,10.53,89.47,47.37,10.53,5.26,0,5.26,0,0,0,5.26,5.26,21.05,10.53,0,0,5.26,10.53,0,0,0,0,0,10.53,10.53,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,10.53,5.26,0,5.26,0,0,0,10.53,0,5.26,0,5.26,0,5.26,0,0,15.79,0,0,0,0,0,0,0,0,36.84,15.79,0,0,0,0,0,0,10.53,10.53,0,0
674,674.txt,1,15,99,90.87,1,25.77,15,46.67,86.67,33.33,0,0,0,0,0,0,0,0,6.67,20,6.67,0,0,0,6.67,0,0,0,0,6.67,0,0,0,0,0,0,13.33,0,0,0,0,13.33,0,0,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,26.67,0,6.67,20,0,0,0,0,6.67,6.67,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
675,675.txt,1,2,99,50,99,25.77,2,50,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
676,676.txt,1,12,92.84,50,1.79,99,12,41.67,75,25,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,8.33,8.33,0,0,8.33,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,16.67,8.33,0,8.33,0,0,0,8.33,0,8.33,0,8.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,33.33,8.33,8.33,0,0,0,0,0,16.67,0,0,0
677,677.txt,1,18,99,71.09,87.07,25.77,18,27.78,66.67,33.33,5.56,5.56,0,0,0,5.56,0,0,16.67,11.11,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,27.78,0,22.22,5.56,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0
678,678.txt,1,28,98.65,63.97,30.01,1,28,28.57,71.43,25,0,0,0,0,0,0,0,0,3.57,14.29,3.57,0,3.57,0,7.14,3.57,3.57,0,17.86,7.14,3.57,0,3.57,0,0,3.57,3.57,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,3.57,10.71,0,3.57,7.14,3.57,0,17.86,7.14,10.71,0,17.86,0,0,3.57,0,0,0,0,0,0,0,0,21.43,3.57,17.86,0,0,0,0,0,0,0,0,0
679,679.txt,1,18,92.84,71.09,99,25.77,18,22.22,88.89,55.56,5.56,0,0,0,0,0,0,5.56,0,27.78,5.56,5.56,11.11,0,16.67,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,11.11,0,0,0,5.56,5.56,0,5.56,5.56,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,5.56,5.56,5.56,38.89,5.56,27.78,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
680,680.txt,1,29,88.83,99,3.81,25.77,29,27.59,82.76,44.83,13.79,6.9,0,6.9,0,0,0,6.9,6.9,13.79,3.45,0,6.9,0,3.45,6.9,0,0,0,0,20.69,10.34,10.34,3.45,10.34,0,17.24,0,0,0,0,3.45,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,27.59,13.79,0,3.45,0,13.79,0,3.45,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0
681,681.txt,1,12,98.02,95.2,23.51,99,12,41.67,66.67,25,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,8.33,0,0,0,8.33,8.33,8.33,8.33,0,0,0,0,16.67,0,0,0,0,16.67,0,8.33,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,0,16.67,8.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,41.67,25,0,0,0,0,0,0,0,0,16.67,0
682,682.txt,1,27,97.65,93.07,79.42,88.52,13.5,22.22,85.19,40.74,7.41,7.41,0,7.41,0,0,0,0,7.41,18.52,3.7,3.7,3.7,0,14.81,11.11,7.41,0,14.81,3.7,3.7,3.7,0,0,0,0,11.11,0,0,0,0,7.41,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,14.81,7.41,3.7,3.7,0,0,14.81,0,0,22.22,7.41,7.41,7.41,7.41,0,0,7.41,0,0,0,0,0,0,0,0,29.63,7.41,7.41,0,0,0,0,7.41,7.41,0,0,0
683,683.txt,1,16,99,50,99,99,16,31.25,87.5,37.5,0,0,0,0,0,0,0,0,12.5,18.75,6.25,0,6.25,0,18.75,18.75,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,6.25,37.5,12.5,18.75,6.25,6.25,0,0,12.5,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
684,684.txt,1,12,92.84,4.8,99,25.77,12,25,75,50,0,0,0,0,0,0,0,0,8.33,16.67,8.33,16.67,0,0,8.33,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,25,8.33,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
685,685.txt,1,18,92.84,71.09,58.07,1,18,5.56,72.22,44.44,16.67,0,0,0,0,0,0,16.67,11.11,11.11,5.56,0,0,0,16.67,5.56,0,5.56,11.11,0,5.56,0,5.56,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,5.56,5.56,0,5.56,0,16.67,0,22.22,5.56,5.56,11.11,5.56,0,0,0,0,0,0,0,0,0,0,0,22.22,5.56,16.67,0,0,0,0,0,0,0,0,0
686,686.txt,1,18,99,86.68,58.07,98.27,18,22.22,88.89,38.89,5.56,0,0,0,0,0,0,5.56,11.11,22.22,0,5.56,0,0,5.56,11.11,5.56,0,0,11.11,5.56,5.56,0,0,0,0,11.11,0,0,0,0,11.11,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,5.56,5.56,0,22.22,0,5.56,16.67,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
687,687.txt,1,13,97.77,6.21,99,25.77,13,30.77,92.31,61.54,15.38,7.69,7.69,0,0,0,0,7.69,15.38,23.08,15.38,0,0,0,15.38,15.38,15.38,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,23.08,0,0,0,7.69,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,23.08,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
688,688.txt,1,38,92.84,85.38,81.22,25.77,38,15.79,68.42,26.32,2.63,0,0,0,0,0,0,2.63,5.26,7.89,5.26,0,5.26,0,18.42,0,0,0,10.53,0,0,0,0,0,0,0,10.53,0,0,0,0,7.89,5.26,2.63,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,2.63,0,0,2.63,0,0,0,18.42,0,21.05,2.63,7.89,10.53,0,0,0,0,2.63,0,0,0,0,0,0,0,10.53,2.63,5.26,0,2.63,0,0,0,0,0,0,0
689,689.txt,1,19,98.6,50,50.35,99,19,21.05,89.47,42.11,5.26,5.26,0,0,0,0,5.26,0,15.79,10.53,0,5.26,5.26,0,15.79,10.53,0,0,0,5.26,10.53,10.53,0,0,0,0,5.26,0,0,0,0,15.79,0,5.26,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,10.53,0,15.79,5.26,5.26,5.26,15.79,0,0,10.53,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
690,690.txt,1,19,99,85.38,96.09,25.77,19,15.79,78.95,42.11,5.26,5.26,0,5.26,0,0,0,0,10.53,21.05,0,0,5.26,0,10.53,5.26,0,0,21.05,0,10.53,5.26,5.26,0,0,5.26,5.26,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,5.26,10.53,10.53,0,0,10.53,0,0,31.58,0,21.05,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0
691,691.txt,1,37,97.94,91.16,21.26,2.3,18.5,21.62,78.38,48.65,8.11,5.41,0,2.7,0,2.7,0,2.7,10.81,18.92,5.41,5.41,2.7,0,10.81,5.41,5.41,2.7,5.41,5.41,2.7,0,2.7,0,0,0,13.51,0,0,5.41,5.41,2.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,8.11,2.7,0,2.7,0,2.7,5.41,10.81,0,16.22,5.41,5.41,5.41,8.11,0,0,2.7,0,0,0,0,0,0,0,0,10.81,5.41,0,0,0,0,0,0,0,0,5.41,0
692,692.txt,1,31,89.12,74.07,2.96,25.77,31,16.13,80.65,54.84,12.9,6.45,3.23,0,0,3.23,0,6.45,9.68,16.13,9.68,3.23,0,3.23,16.13,3.23,0,0,3.23,3.23,0,0,0,0,0,0,16.13,0,3.23,3.23,0,6.45,0,0,0,0,3.23,3.23,3.23,0,3.23,0,0,0,0,0,0,6.45,3.23,0,3.23,0,0,0,12.9,3.23,6.45,3.23,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,19.35,3.23,6.45,0,0,0,0,0,6.45,3.23,0,0
693,693.txt,1,19,98.6,85.38,19.27,97.58,9.5,10.53,73.68,47.37,10.53,5.26,0,0,5.26,0,0,5.26,15.79,15.79,5.26,0,5.26,0,15.79,5.26,0,0,5.26,0,5.26,5.26,0,0,0,0,10.53,0,0,0,0,10.53,0,0,5.26,10.53,0,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,5.26,5.26,5.26,15.79,10.53,5.26,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,15.79,5.26,0,0,0,5.26,0,0,0,0,0,5.26
694,694.txt,1,15,32.98,50,82.75,1,15,13.33,86.67,40,0,0,0,0,0,0,0,0,0,6.67,13.33,20,0,0,13.33,26.67,20,6.67,0,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,13.33,0,26.67,0,26.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,20,6.67,13.33,0,0,0,0,0,0,0,0,0
695,695.txt,1,9,74.89,86.68,1,25.77,9,11.11,88.89,44.44,11.11,11.11,0,0,0,11.11,0,0,11.11,11.11,0,11.11,0,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,22.22,0,0,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
696,696.txt,1,16,97.17,73.4,1,99,16,37.5,87.5,43.75,0,0,0,0,0,0,0,0,18.75,6.25,6.25,6.25,6.25,0,12.5,6.25,0,0,0,6.25,12.5,12.5,0,0,0,0,6.25,6.25,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,12.5,0,0,0,18.75,0,6.25,0,6.25,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,25,6.25,6.25,0,0,0,0,0,0,0,12.5,0
697,697.txt,1,7,1,1,89.63,25.77,7,14.29,85.71,71.43,0,0,0,0,0,0,0,0,14.29,0,14.29,42.86,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
698,698.txt,1,8,99,99,1,25.77,8,25,75,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,37.5,12.5,12.5,0,0,12.5,0,0,0,0,0,0,25,12.5,0,0,0,25,0,0,25,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
699,699.txt,1,16,97.17,50,35.37,25.77,16,25,75,43.75,6.25,0,0,0,0,0,0,6.25,12.5,12.5,12.5,0,0,0,12.5,0,0,0,6.25,0,12.5,6.25,6.25,0,0,6.25,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,18.75,0,0,6.25,6.25,0,18.75,0,6.25,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,6.25,0,0,0,0
700,700.txt,1,7,99,92.33,13.15,25.77,7,28.57,71.43,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,28.57,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,0
701,701.txt,1,42,67.14,68.29,68.01,95.81,21,23.81,88.1,54.76,7.14,4.76,0,0,0,0,4.76,2.38,2.38,19.05,7.14,11.9,7.14,2.38,11.9,0,0,2.38,2.38,2.38,4.76,4.76,0,0,0,0,9.52,0,0,0,0,7.14,2.38,0,0,2.38,2.38,2.38,0,0,0,0,0,0,0,0,0,7.14,2.38,0,2.38,0,2.38,4.76,11.9,2.38,19.05,4.76,9.52,4.76,7.14,0,0,4.76,0,0,2.38,0,0,0,2.38,0,19.05,4.76,11.9,0,0,0,0,2.38,0,0,0,0
702,702.txt,1,39,97.77,30.4,99,2.7,19.5,12.82,87.18,48.72,2.56,0,0,0,0,0,0,2.56,12.82,15.38,7.69,5.13,5.13,0,7.69,12.82,7.69,0,5.13,2.56,2.56,0,2.56,0,0,2.56,0,0,0,0,0,5.13,0,0,0,0,0,5.13,0,0,0,0,2.56,0,0,2.56,0,20.51,0,7.69,15.38,0,0,7.69,10.26,0,35.9,0,25.64,10.26,5.13,0,0,2.56,0,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0,0,0,0,0,0
703,703.txt,1,14,97.54,99,1,25.77,7,35.71,71.43,21.43,7.14,7.14,0,0,0,7.14,0,0,14.29,0,0,0,0,0,21.43,7.14,7.14,0,0,0,0,0,0,0,0,0,35.71,0,0,7.14,0,14.29,0,0,0,7.14,0,7.14,7.14,0,7.14,0,0,0,0,0,0,14.29,0,7.14,14.29,0,0,14.29,7.14,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,14.29,0
704,704.txt,1,14,99,23.75,52.86,25.77,14,21.43,71.43,50,7.14,7.14,7.14,0,0,0,0,0,21.43,14.29,7.14,0,7.14,0,14.29,14.29,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,7.14,0,0,0,0,7.14,7.14,0,0,0
705,705.txt,1,12,92.84,95.2,1,25.77,12,8.33,66.67,33.33,8.33,8.33,0,8.33,0,0,0,0,0,16.67,0,8.33,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,8.33,0,8.33,0,0,16.67,8.33,0,0,8.33,0,0,16.67,8.33,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,25,8.33,8.33,0,0,0,0,0,0,0,0,8.33
706,706.txt,1,15,97.34,90.87,10.08,25.77,15,53.33,60,33.33,0,0,0,0,0,0,0,0,13.33,6.67,0,6.67,6.67,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,6.67,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
