FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
5934,text5934.txt,1,28,95.7,99,4.35,25.77,28,21.43,71.43,42.86,10.71,7.14,0,0,7.14,0,0,3.57,7.14,17.86,0,7.14,3.57,0,14.29,7.14,3.57,3.57,0,0,0,0,0,0,0,0,17.86,0,0,0,0,10.71,0,3.57,3.57,0,3.57,0,3.57,0,3.57,0,0,0,0,0,0,7.14,0,0,3.57,3.57,0,0,17.86,3.57,14.29,3.57,3.57,7.14,0,0,0,0,0,0,0,0,0,0,0,0,10.71,3.57,7.14,0,0,0,0,0,0,0,0,0
5935,text5935.txt,1,13,92.84,50,1,25.77,13,7.69,76.92,30.77,0,0,0,0,0,0,0,0,7.69,7.69,7.69,0,7.69,0,30.77,0,0,0,7.69,0,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,7.69,0,7.69,0,0,0,23.08,7.69,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,0,0,0,15.38,0
5936,text5936.txt,1,46,99,80.77,40.55,1,46,8.7,78.26,50,6.52,2.17,0,2.17,0,0,0,4.35,15.22,17.39,2.17,0,8.7,0,4.35,0,0,0,8.7,0,10.87,0,10.87,0,2.17,6.52,6.52,0,0,0,0,4.35,0,4.35,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,10.87,2.17,0,8.7,0,0,2.17,2.17,0,19.57,0,13.04,6.52,2.17,0,0,2.17,0,4.35,0,0,0,0,0,0,23.91,2.17,10.87,0,0,0,0,6.52,0,0,4.35,0
5937,text5937.txt,1,16,99,89.42,99,1,16,6.25,68.75,37.5,6.25,6.25,0,6.25,0,0,0,0,6.25,25,0,0,0,0,6.25,0,0,0,18.75,0,6.25,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,37.5,0,18.75,18.75,0,0,0,6.25,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
5938,text5938.txt,1,15,99,74.76,10.08,1,15,6.67,66.67,33.33,0,0,0,0,0,0,0,0,6.67,20,6.67,6.67,0,0,20,0,0,0,0,13.33,6.67,0,6.67,0,0,6.67,6.67,0,0,0,0,20,0,0,0,6.67,13.33,0,6.67,0,6.67,0,0,0,0,0,0,6.67,0,6.67,0,0,6.67,6.67,13.33,0,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0
5939,text5939.txt,1,31,95.47,37.35,78.86,83.22,31,12.9,90.32,51.61,9.68,3.23,3.23,0,0,0,0,6.45,12.9,16.13,6.45,0,9.68,0,9.68,3.23,3.23,0,3.23,0,3.23,3.23,0,0,0,0,3.23,0,0,0,0,6.45,3.23,0,0,0,0,3.23,0,0,0,0,3.23,0,3.23,0,0,3.23,0,0,3.23,0,0,3.23,9.68,0,16.13,3.23,6.45,6.45,3.23,0,0,9.68,0,0,0,0,0,0,0,0,9.68,3.23,6.45,0,0,0,0,0,0,0,0,0
5940,text5940.txt,1,13,99,50,99,1,13,30.77,84.62,46.15,0,0,0,0,0,0,0,0,7.69,30.77,7.69,0,0,0,7.69,7.69,7.69,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,7.69,0,38.46,0,30.77,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0
5941,text5941.txt,1,15,83.85,90.87,1,25.77,7.5,46.67,60,33.33,0,0,0,0,0,0,0,0,6.67,6.67,6.67,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,6.67,0,0,0,6.67,0,0,0,0,0,6.67,13.33,0,6.67,0,0,6.67,0,6.67,0,0,0,20,6.67,6.67,0,0,0,6.67,0,0,0,0,0
5942,text5942.txt,1,35,98.08,50,95.88,25.77,35,20,80,48.57,5.71,0,0,0,0,0,0,5.71,8.57,20,2.86,2.86,8.57,0,5.71,2.86,2.86,0,2.86,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86,0,0,0,0,0,2.86,2.86,0,2.86,0,0,0,0,0,0,5.71,0,2.86,2.86,0,0,0,5.71,2.86,28.57,2.86,22.86,2.86,2.86,0,0,2.86,0,0,0,0,0,0,0,0,8.57,2.86,0,0,0,0,0,0,0,0,5.71,0
5943,text5943.txt,1,18,99,13.32,4.97,25.77,18,22.22,72.22,55.56,0,0,0,0,0,0,0,0,16.67,22.22,5.56,5.56,0,5.56,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,0,0
5944,text5944.txt,1,15,92.84,25.24,82.75,25.77,15,20,93.33,40,0,0,0,0,0,0,0,0,0,20,6.67,0,13.33,0,20,0,0,0,26.67,0,0,0,0,0,0,0,6.67,0,0,0,0,13.33,0,0,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,0,0,20,0,13.33,0,0,6.67,6.67,20,0,13.33,0,6.67,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,0,0
5945,text5945.txt,1,25,97.89,50,20.24,1,25,36,76,36,0,0,0,0,0,0,0,0,12,12,8,0,4,4,20,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,8,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,16,0,0,12,0,4,4,12,0,12,0,8,4,12,0,0,8,0,0,0,0,0,0,0,0,40,4,8,0,0,0,0,0,0,28,0,0
5946,text5946.txt,1,28,88.66,1,89.63,25.77,7,17.86,50,32.14,0,0,0,0,0,0,0,0,0,14.29,3.57,0,0,14.29,10.71,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,17.86,0,3.57,0,0,0,14.29,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0,0,0,0,3.57,7.14,0,14.29,0,14.29,0,0,0,3.57,0,0,0,0,0,0,0,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0
5947,text5947.txt,1,12,80.75,95.2,74.76,25.77,12,25,75,41.67,8.33,8.33,0,8.33,0,0,0,0,0,25,16.67,8.33,0,0,16.67,0,0,0,16.67,0,16.67,8.33,8.33,0,8.33,0,8.33,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,8.33,16.67,0,0,25,0,25,0,0,0,0,0,0,8.33,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0
5948,text5948.txt,1,15,97.34,25.24,10.08,25.77,7.5,53.33,46.67,20,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,13.33,13.33,0,20,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,6.67,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,46.67,26.67,6.67,0,0,0,0,0,13.33,0,0,0
5949,text5949.txt,1,13,97.77,50,94.81,25.77,13,46.15,84.62,38.46,0,0,0,0,0,0,0,0,15.38,7.69,15.38,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,7.69,0,38.46,15.38,15.38,7.69,7.69,0,0,15.38,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
5950,text5950.txt,1,13,99,50,17.46,25.77,13,30.77,61.54,23.08,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,15.38,0,15.38,0,7.69,7.69,0,15.38,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,0,0,0,0,0,7.69
5951,text5951.txt,1,15,51.43,97.69,98.01,25.77,15,20,86.67,53.33,13.33,6.67,0,6.67,0,0,0,6.67,6.67,13.33,6.67,6.67,13.33,0,13.33,0,0,6.67,0,0,0,0,0,0,0,0,13.33,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,26.67,6.67,6.67,13.33,0,6.67,13.33,0,0,33.33,6.67,13.33,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0
5952,text5952.txt,1,16,92.84,89.42,35.37,99,16,37.5,68.75,25,6.25,6.25,0,6.25,0,0,0,0,0,12.5,6.25,0,0,0,12.5,12.5,0,0,6.25,6.25,6.25,6.25,0,0,0,0,6.25,0,0,0,0,12.5,12.5,6.25,0,0,0,0,12.5,0,0,12.5,6.25,6.25,0,0,0,18.75,6.25,12.5,0,0,0,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,25,6.25,0,0,0,0,0,0,12.5,6.25,0,0
5953,text5953.txt,1,11,99,81.84,2.4,1,11,9.09,90.91,36.36,0,0,0,0,0,0,0,0,9.09,18.18,0,9.09,0,0,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,9.09,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,27.27,0,18.18,9.09,9.09,9.09,0,18.18,0,9.09,0,9.09,9.09,18.18,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
5954,text5954.txt,1,23,92.84,90.38,80.16,93.61,23,21.74,78.26,34.78,8.7,8.7,0,0,0,0,8.7,0,4.35,13.04,4.35,0,4.35,0,17.39,8.7,8.7,0,17.39,8.7,4.35,4.35,0,0,0,0,13.04,4.35,0,0,0,4.35,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,21.74,4.35,4.35,17.39,0,0,4.35,13.04,0,26.09,8.7,13.04,4.35,8.7,4.35,4.35,13.04,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0
5955,text5955.txt,1,15,99,50,43.37,25.77,15,26.67,73.33,26.67,0,0,0,0,0,0,0,0,0,20,0,0,6.67,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6.67,13.33,0,0,6.67,6.67,0,13.33,0,6.67,6.67,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,text5956.txt,1,10,77.33,50,3.37,25.77,10,30,70,70,10,10,0,0,0,10,0,0,20,10,20,10,0,0,20,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,10,10,0,0,0,0,0,20,0,0,0
5957,text5957.txt,1,22,31.44,18.16,31.94,99,22,18.18,81.82,54.55,13.64,4.55,0,4.55,0,0,0,9.09,0,18.18,13.64,4.55,0,13.64,22.73,0,0,0,9.09,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,4.55,0,4.55,0,0,4.55,4.55,0,0,0,0,4.55,18.18,0,9.09,0,9.09,0,0,0,0,4.55,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,0,0,0,0,0,0,4.55
5958,text5958.txt,1,30,88.98,50,43.37,25.77,30,23.33,80,53.33,10,3.33,0,3.33,0,0,0,6.67,6.67,20,10,6.67,3.33,0,13.33,10,6.67,0,0,10,0,0,0,0,0,0,3.33,0,0,0,0,13.33,0,3.33,0,3.33,0,6.67,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,6.67,6.67,13.33,6.67,10,3.33,6.67,0,0,3.33,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0
5959,text5959.txt,1,18,98.75,50,23.51,25.77,9,22.22,77.78,33.33,11.11,5.56,0,0,0,5.56,0,5.56,0,22.22,0,0,0,0,5.56,0,0,0,11.11,0,0,0,0,0,0,0,5.56,0,0,0,5.56,16.67,0,11.11,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,16.67,0,16.67,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,16.67,11.11,0,0,0,0,0,0,0,0,0,5.56
5960,text5960.txt,1,3,99,50,98.01,25.77,3,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,text5961.txt,1,25,97.89,21.18,69.14,25.77,25,28,92,36,4,4,4,0,0,0,0,0,12,12,8,0,4,0,16,8,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,16,0,0,8,8,0,8,8,0,16,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0
5962,text5962.txt,1,33,99,81.84,98.01,25.77,16.5,15.15,87.88,42.42,12.12,9.09,3.03,3.03,3.03,0,0,3.03,9.09,18.18,0,0,3.03,0,9.09,9.09,6.06,0,18.18,3.03,0,0,0,0,0,0,9.09,0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,12.12,3.03,3.03,3.03,3.03,0,9.09,0,3.03,27.27,0,12.12,15.15,0,0,0,12.12,0,0,0,0,0,0,0,0,12.12,6.06,3.03,0,0,0,0,0,0,0,0,3.03
5963,text5963.txt,1,38,98.6,96.7,50.35,25.77,38,10.53,78.95,42.11,7.89,7.89,2.63,0,2.63,2.63,0,0,10.53,15.79,2.63,0,5.26,0,15.79,2.63,0,0,5.26,2.63,5.26,2.63,2.63,0,2.63,0,18.42,0,0,0,2.63,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,10.53,2.63,0,2.63,5.26,0,7.89,5.26,2.63,21.05,2.63,15.79,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,7.89,2.63,2.63,0,0,0,0,2.63,0,0,0,0
5964,text5964.txt,1,15,3.09,99,10.08,1,7.5,13.33,93.33,46.67,26.67,20,0,13.33,0,0,6.67,6.67,0,6.67,20,0,6.67,0,33.33,0,0,6.67,6.67,0,6.67,0,6.67,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,26.67,13.33,0,13.33,6.67,0,6.67,6.67,0,0,13.33,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0
5965,text5965.txt,1,22,56.58,67.52,11,25.77,22,22.73,86.36,50,9.09,4.55,0,0,0,4.55,0,4.55,13.64,4.55,13.64,4.55,4.55,4.55,18.18,4.55,0,0,4.55,4.55,0,0,0,0,0,0,9.09,0,0,0,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,4.55,13.64,0,0,9.09,9.09,0,13.64,0,4.55,9.09,4.55,0,0,4.55,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0
5966,text5966.txt,1,21,86.96,68.29,89.63,25.77,21,23.81,66.67,42.86,4.76,0,0,0,0,0,0,4.76,9.52,9.52,9.52,4.76,0,4.76,19.05,0,0,4.76,0,0,0,0,0,0,0,0,14.29,0,0,0,0,4.76,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,4.76,0,0,4.76,0,0,4.76,14.29,0,23.81,4.76,9.52,9.52,4.76,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,9.52,0,0,0,0
5967,text5967.txt,1,17,97.02,72.17,1,25.77,17,5.88,70.59,41.18,5.88,0,0,0,0,0,0,5.88,5.88,17.65,5.88,5.88,0,0,17.65,0,0,0,11.76,0,0,0,0,0,0,0,5.88,0,0,0,0,11.76,0,11.76,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,17.65,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
5968,text5968.txt,1,23,80.03,66.81,54.89,1,23,21.74,91.3,43.48,8.7,4.35,0,0,0,0,4.35,4.35,4.35,13.04,17.39,0,0,0,21.74,4.35,4.35,0,4.35,4.35,8.7,0,8.7,0,4.35,4.35,4.35,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,0,8.7,8.7,0,0,8.7,17.39,0,21.74,0,17.39,4.35,13.04,0,0,0,0,4.35,0,0,0,0,0,0,26.09,4.35,4.35,0,0,0,0,17.39,0,0,0,0
5969,text5969.txt,1,27,55.62,35.54,33.94,88.52,27,14.81,85.19,48.15,11.11,3.7,0,0,0,3.7,0,7.41,3.7,14.81,3.7,11.11,7.41,3.7,18.52,0,0,3.7,0,3.7,3.7,3.7,0,0,0,0,7.41,0,0,0,3.7,25.93,3.7,3.7,0,3.7,7.41,7.41,7.41,0,7.41,0,0,0,0,0,0,3.7,0,0,3.7,0,0,7.41,7.41,0,11.11,0,0,11.11,11.11,0,0,3.7,0,0,0,0,0,0,0,0,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0
5970,text5970.txt,1,24,87.83,66.17,48.89,92.4,24,20.83,83.33,50,8.33,4.17,4.17,0,0,0,0,4.17,8.33,16.67,16.67,0,4.17,0,25,4.17,0,4.17,4.17,0,8.33,4.17,0,0,0,0,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,4.17,12.5,0,16.67,0,8.33,8.33,4.17,8.33,4.17,4.17,0,0,0,0,0,0,0,0,16.67,4.17,0,0,0,0,0,0,8.33,4.17,0,0
5971,text5971.txt,1,7,92.84,99,1,25.77,7,14.29,71.43,57.14,14.29,14.29,0,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
5972,text5972.txt,1,8,92.84,50,1,99,8,12.5,62.5,25,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,25,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
5973,text5973.txt,1,7,92.84,92.33,1,99,7,42.86,71.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,14.29,0,0,0,0,0,28.57,0,0,14.29,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0
5974,text5974.txt,1,22,79.25,67.52,61.34,25.77,11,27.27,68.18,40.91,18.18,18.18,9.09,0,4.55,0,4.55,0,4.55,13.64,0,0,9.09,0,13.64,9.09,4.55,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,13.64,4.55,9.09,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,13.64,0,0,13.64,0,0,4.55,4.55,0,9.09,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,31.82,18.18,9.09,0,0,0,0,4.55,0,0,0,0
5975,text5975.txt,1,23,87.57,66.81,9.25,93.61,23,17.39,91.3,21.74,4.35,0,0,0,0,0,0,4.35,4.35,4.35,4.35,0,4.35,0,13.04,13.04,8.7,0,0,8.7,13.04,8.7,4.35,0,0,0,4.35,0,0,0,0,4.35,0,0,0,0,4.35,0,0,0,0,0,4.35,0,4.35,0,0,17.39,4.35,4.35,0,0,8.7,4.35,8.7,4.35,13.04,4.35,8.7,0,8.7,0,0,13.04,0,0,0,0,0,0,0,0,39.13,4.35,13.04,0,0,0,0,4.35,8.7,0,8.7,0
5976,text5976.txt,1,22,92.84,67.52,1,25.77,22,22.73,63.64,50,4.55,0,0,0,0,0,0,4.55,13.64,13.64,13.64,4.55,4.55,0,18.18,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0
5977,text5977.txt,1,16,97.17,26.6,74.76,99,16,25,75,31.25,0,0,0,0,0,0,0,0,6.25,12.5,6.25,6.25,0,0,6.25,12.5,12.5,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,6.25,0,18.75,0,6.25,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,18.75,6.25,6.25,0,0,0,0,6.25,0,0,0,0
5978,text5978.txt,1,12,98.02,79.76,1.79,25.77,12,16.67,50,41.67,0,0,0,0,0,0,0,0,8.33,16.67,8.33,0,8.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
5979,text5979.txt,1,20,99,69.14,1,25.77,20,45,60,20,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,10,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,20,5,5,0,0,0,0,5,0,0,0,5
5980,text5980.txt,1,13,64.27,98.93,1,25.77,13,23.08,61.54,46.15,23.08,7.69,0,7.69,0,0,0,15.38,7.69,7.69,7.69,0,0,0,15.38,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,0,0,0,0,7.69,0,0,7.69,0,0,0,7.69,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,23.08,0,0,0,0,0,0,0,0,0,0
5981,text5981.txt,1,8,92.84,10.58,74.76,25.77,8,12.5,75,62.5,12.5,12.5,12.5,0,0,0,0,0,12.5,25,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
5982,text5982.txt,1,19,99,50,50.35,25.77,19,26.32,78.95,52.63,0,0,0,0,0,0,0,0,15.79,26.32,5.26,5.26,0,0,5.26,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,21.05,0,15.79,5.26,15.79,0,0,0,0,0,0,0,0,0,0,0,15.79,5.26,10.53,0,0,0,0,0,0,0,0,0
5983,text5983.txt,1,12,99,79.76,99,25.77,12,33.33,66.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,8.33,0,8.33,0,16.67,0,0,41.67,0,8.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,text5984.txt,1,13,99,98.93,63.54,99,13,23.08,76.92,46.15,7.69,7.69,0,7.69,0,0,0,0,23.08,15.38,0,0,0,0,7.69,7.69,7.69,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,15.38,0,7.69,7.69,0,7.69,0,0,23.08,0,15.38,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
5985,text5985.txt,1,22,99,32.48,99,25.77,22,9.09,86.36,36.36,0,0,0,0,0,0,0,0,18.18,13.64,0,0,4.55,0,4.55,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0,0,4.55,9.09,4.55,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,4.55,0,36.36,4.55,4.55,27.27,4.55,0,0,4.55,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0
5986,text5986.txt,1,8,71.61,50,99,25.77,8,62.5,62.5,37.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,0,0,25,0,0,0
5987,text5987.txt,1,18,99,71.09,23.51,25.77,18,38.89,77.78,44.44,0,0,0,0,0,0,0,0,16.67,16.67,5.56,0,5.56,0,11.11,11.11,11.11,0,5.56,0,0,0,0,0,0,0,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,5.56,0,16.67,11.11,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0
