FileNum,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
593,593.txt,1,20,98.46,50,15.86,25.77,20,25,60,30,0,0,0,0,0,0,0,0,10,10,5,0,5,0,5,5,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,10,5,0,0,0,10,0,0,0,0,0,0,0,0,20,5,10,0,0,0,0,0,0,0,0,5
594,594.txt,1,9,99,50,4.97,25.77,9,22.22,66.67,44.44,0,0,0,0,0,0,0,0,11.11,22.22,0,0,0,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
595,595.txt,1,16,84.57,73.4,1,25.77,16,43.75,50,18.75,6.25,6.25,0,0,0,0,6.25,0,0,6.25,0,0,6.25,0,6.25,0,0,0,12.5,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,6.25,0,0,0,0,0,0,18.75,0,0,12.5,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,0,0,0,0,6.25
596,596.txt,1,16,99,73.4,1,25.77,16,43.75,87.5,50,0,0,0,0,0,0,0,0,18.75,12.5,12.5,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,0,6.25,0,6.25,0,31.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597.txt,1,20,98.46,84.14,43.37,1,20,30,85,40,5,5,0,0,0,5,0,0,5,20,5,5,0,0,5,5,0,0,15,5,10,0,10,5,0,5,10,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,15,15,5,5,0,5,0,25,0,15,10,10,0,0,5,0,0,0,0,0,0,0,0,30,15,10,0,0,0,0,0,0,0,0,5
598,598.txt,1,20,92.84,84.14,1,96.76,10,15,75,40,0,0,0,0,0,0,0,0,10,10,10,10,0,0,25,0,0,0,10,5,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,25,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
599,599.txt,1,10,99,50,3.37,25.77,10,30,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
600,600.txt,1,25,88.07,78.82,99,25.77,25,12,72,52,12,4,0,4,0,0,0,8,0,24,8,4,4,0,8,8,8,0,12,8,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,4,0,0,8,0,4,36,4,20,12,4,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,0,0,0,0,0,0
601,601.txt,1,11,99,50,2.4,25.77,11,45.45,63.64,27.27,0,0,0,0,0,0,0,0,9.09,18.18,0,0,9.09,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
602,602.txt,1,15,83.85,90.87,1,99,15,13.33,93.33,46.67,13.33,6.67,0,6.67,0,0,0,6.67,6.67,13.33,13.33,0,0,0,20,0,0,6.67,20,6.67,13.33,13.33,0,0,0,0,6.67,0,0,0,0,13.33,0,0,6.67,0,6.67,0,0,0,0,0,6.67,0,6.67,0,0,20,6.67,0,13.33,0,0,6.67,6.67,0,6.67,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,20,6.67,6.67,0,0,0,0,0,0,0,0,6.67
603,603.txt,1,22,99,50,31.94,25.77,22,27.27,63.64,36.36,0,0,0,0,0,0,0,0,13.64,18.18,4.55,0,0,0,9.09,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,4.55,9.09,0,4.55,0,9.09,0,18.18,0,9.09,9.09,9.09,0,0,4.55,0,0,0,0,0,0,0,0,18.18,4.55,4.55,0,0,0,0,4.55,0,0,0,4.55
604,604.txt,1,17,99,96.11,6.2,98.87,17,5.88,70.59,41.18,5.88,0,0,0,0,0,0,5.88,17.65,17.65,0,0,0,0,5.88,0,0,5.88,0,0,5.88,5.88,0,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,11.76,5.88,0,5.88,0,0,0,0,0,11.76,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
605,605.txt,1,21,67.14,99,37.24,25.77,21,38.1,66.67,23.81,9.52,9.52,0,9.52,0,0,0,0,0,4.76,4.76,0,4.76,0,9.52,4.76,0,0,9.52,0,9.52,4.76,4.76,0,0,4.76,14.29,0,0,0,0,0,0,0,0,0,0,0,9.52,0,4.76,4.76,0,0,0,0,0,9.52,9.52,0,0,0,0,0,4.76,4.76,19.05,9.52,9.52,0,9.52,0,0,9.52,0,0,0,0,0,0,0,0,19.05,4.76,9.52,0,0,0,0,4.76,0,0,0,0
606,606.txt,1,15,92.84,50,98.01,25.77,15,20,80,46.67,0,0,0,0,0,0,0,0,6.67,20,13.33,13.33,0,0,13.33,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,6.67,6.67,0,0,0,13.33,0,0,0,0,6.67,6.67,0,0,0,0,13.33,0,13.33,13.33,0,0,0,0,0,0,0,6.67,6.67,0,26.67,0,6.67,20,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
607,607.txt,1,24,87.83,66.17,7.84,25.77,24,29.17,83.33,37.5,0,0,0,0,0,0,0,0,4.17,12.5,8.33,8.33,4.17,0,12.5,8.33,0,0,8.33,0,0,0,0,0,0,0,4.17,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,4.17,4.17,8.33,0,0,0,8.33,0,12.5,0,12.5,0,0,16.67,0,0,0,0,0,0,0,0,0,0,12.5,4.17,4.17,4.17,0,0,0,0,0,0,0,0
608,608.txt,1,6,99,50,99,25.77,6,16.67,83.33,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,50,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
609,609.txt,1,38,76.19,96.7,19.27,2.51,19,28.95,92.11,55.26,15.79,10.53,0,7.89,0,0,2.63,5.26,13.16,10.53,10.53,5.26,2.63,0,13.16,5.26,2.63,0,2.63,0,13.16,5.26,7.89,5.26,2.63,0,13.16,0,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,18.42,10.53,0,7.89,0,0,0,10.53,0,13.16,2.63,10.53,2.63,0,0,0,7.89,0,2.63,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
610,610.txt,1,22,20.93,91.35,1,1,22,31.82,72.73,45.45,9.09,9.09,0,4.55,0,4.55,0,0,4.55,9.09,9.09,13.64,9.09,4.55,18.18,0,0,9.09,0,0,4.55,0,4.55,0,0,0,13.64,0,0,0,4.55,13.64,0,9.09,4.55,0,0,0,4.55,0,4.55,0,0,0,0,0,0,13.64,4.55,4.55,9.09,0,0,13.64,0,0,4.55,0,0,4.55,9.09,0,0,4.55,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0
611,611.txt,1,8,99,89.42,1,25.77,8,25,87.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,12.5,25,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
612,612.txt,1,16,92.84,99,7.84,99,5.33,0,81.25,37.5,12.5,6.25,0,0,6.25,0,0,6.25,6.25,12.5,6.25,0,0,0,6.25,0,0,6.25,0,0,6.25,6.25,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,0,0,0,6.25,0,0,12.5,0,12.5,0,0,0,56.25,0,0,0,0,6.25,12.5,25,12.5,0,0,0
613,613.txt,1,14,92.84,92.33,89.63,1,14,35.71,64.29,35.71,7.14,7.14,0,7.14,0,0,0,0,0,21.43,7.14,7.14,0,0,14.29,0,0,0,14.29,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,21.43,0,0,28.57,0,21.43,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,7.14
614,614.txt,1,18,92.84,50,1,1,18,11.11,61.11,33.33,0,0,0,0,0,0,0,0,5.56,11.11,11.11,0,5.56,0,16.67,0,0,0,27.78,5.56,5.56,0,5.56,0,0,5.56,0,0,0,0,0,16.67,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,5.56,5.56,5.56,5.56,0,0,5.56,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0
615,615.txt,1,14,92.84,23.75,13.15,25.77,14,21.43,78.57,21.43,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,14.29,0,0,0,7.14,7.14,0,0,0,0,0,0,7.14,0,0,0,0,14.29,0,0,0,7.14,0,7.14,7.14,0,7.14,0,7.14,0,0,7.14,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,7.14,0,28.57,0,0,21.43,0,0,0,0,0,0,0,0,28.57,7.14,0,0,0,0,0,7.14,0,0,14.29,0
616,616.txt,1,9,99,50,58.07,25.77,9,22.22,55.56,44.44,0,0,0,0,0,0,0,0,11.11,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
617,617.txt,1,21,98.33,50,68.01,25.77,21,19.05,76.19,47.62,0,0,0,0,0,0,0,0,4.76,23.81,9.52,0,4.76,4.76,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,9.52,9.52,0,0,0,4.76,0,9.52,0,0,0,0,4.76,4.76,0,0,0,4.76,0,0,4.76,0,0,4.76,9.52,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
618,618.txt,1,10,99,50,43.37,1,10,0,70,40,0,0,0,0,0,0,0,0,20,20,0,0,0,0,10,10,0,0,0,0,20,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,20,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
619,619.txt,1,8,99,99,7.84,99,8,37.5,50,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,25,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0
620,620.txt,1,11,99,81.84,1,1,5.5,18.18,54.55,18.18,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,18.18,0,0,0,0,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,36.36,0,0,0,0,0,0,0,0,0,9.09
621,621.txt,1,17,85.18,50,6.2,1,17,29.41,64.71,23.53,0,0,0,0,0,0,0,0,11.76,0,5.88,5.88,5.88,0,11.76,11.76,0,5.88,17.65,5.88,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,5.88,0,0,11.76,0,0,11.76,0,5.88,5.88,17.65,0,0,0,0,0,0,0,0,0,0,0,23.53,5.88,17.65,0,0,0,0,0,0,0,0,0
622,622.txt,1,16,84.57,73.4,1,99,16,25,81.25,56.25,6.25,6.25,0,6.25,0,0,0,0,6.25,18.75,18.75,0,6.25,0,25,0,0,0,6.25,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,18.75,0,6.25,12.5,6.25,0,6.25,6.25,6.25,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,6.25,6.25,0,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
623,623.txt,1,15,97.34,50,82.75,1,15,13.33,60,20,6.67,6.67,0,0,0,0,6.67,0,0,13.33,0,0,0,0,13.33,13.33,13.33,0,13.33,6.67,6.67,0,6.67,0,0,6.67,6.67,0,0,0,0,13.33,0,6.67,0,0,0,6.67,0,0,0,0,6.67,0,6.67,0,0,6.67,0,6.67,0,0,0,6.67,6.67,0,20,6.67,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,6.67,0,0,0,0,6.67,0,0,0,0
624,624.txt,1,12,60.8,79.76,1,25.77,12,16.67,75,50,8.33,0,0,0,0,0,0,8.33,16.67,0,16.67,0,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0
625,625.txt,1,6,60.8,99,1,25.77,6,16.67,100,50,16.67,16.67,0,0,0,16.67,0,0,16.67,0,16.67,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
626,626.txt,1,12,99,50,23.51,99,12,25,50,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,8.33,0,0,0,16.67,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0
627,627.txt,1,16,92.84,50,1,1,16,12.5,62.5,25,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,6.25,0,0,0,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,6.25,0,0,6.25,6.25,0,0,0,0,6.25,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,25,18.75,6.25,0,0,0,0,0,0,0,0,0
628,628.txt,1,17,85.18,50,1,25.77,17,47.06,52.94,17.65,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,0,5.88,0,11.76,0,11.76,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,0,0,0
629,629.txt,1,17,99,88.03,66.34,98.87,17,17.65,70.59,41.18,5.88,5.88,0,0,0,0,5.88,0,11.76,23.53,0,0,0,0,5.88,0,0,0,17.65,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,11.76,0,11.76,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,5.88,0,23.53,0,17.65,5.88,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,5.88,0,0,0,0,0,0,0,0,5.88
630,630.txt,1,9,92.84,13.32,1,25.77,4.5,44.44,66.67,44.44,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0
631,631.txt,1,31,98.37,50,1,25.77,31,25.81,67.74,35.48,3.23,0,0,0,0,0,0,3.23,6.45,16.13,3.23,0,6.45,0,6.45,3.23,3.23,0,9.68,6.45,0,0,0,0,0,0,0,0,0,0,0,6.45,3.23,3.23,3.23,0,0,0,3.23,3.23,0,0,0,0,0,0,0,3.23,0,0,3.23,0,0,3.23,0,0,6.45,0,3.23,3.23,12.9,0,0,9.68,0,0,0,0,0,0,0,0,9.68,3.23,0,0,0,0,0,6.45,0,0,0,0
632,632.txt,1,22,92.84,67.52,1,25.77,22,18.18,86.36,45.45,4.55,4.55,0,0,0,0,4.55,0,9.09,18.18,9.09,4.55,4.55,4.55,18.18,13.64,4.55,0,0,4.55,4.55,0,0,0,0,0,9.09,0,0,0,0,13.64,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,18.18,0,4.55,0,4.55,0,9.09,0,0,4.55,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0
633,633.txt,1,24,92.84,79.76,48.89,1,24,12.5,75,54.17,8.33,4.17,0,4.17,0,0,0,4.17,8.33,20.83,12.5,4.17,4.17,0,12.5,12.5,8.33,0,8.33,4.17,4.17,0,4.17,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,4.17,0,8.33,0,0,8.33,8.33,0,20.83,4.17,12.5,4.17,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0
634,634.txt,1,24,99,98.11,1,99,24,33.33,79.17,29.17,4.17,4.17,0,0,0,4.17,0,0,0,20.83,0,4.17,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,20.83,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,33.33,8.33,4.17,4.17,8.33,8.33,8.33,8.33,0,8.33,0,4.17,4.17,16.67,0,0,4.17,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0
635,635.txt,1,9,98.75,98.62,4.97,25.77,9,0,77.78,33.33,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
636,636.txt,1,16,97.17,26.6,1,99,16,43.75,75,37.5,6.25,6.25,6.25,0,0,0,0,0,6.25,18.75,0,6.25,6.25,0,6.25,12.5,6.25,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,6.25,12.5,6.25,0,6.25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,37.5,6.25,6.25,0,0,0,0,6.25,12.5,0,0,6.25
637,637.txt,1,18,92.84,28.91,58.07,25.77,18,55.56,77.78,22.22,0,0,0,0,0,0,0,0,5.56,5.56,5.56,0,5.56,0,11.11,11.11,11.11,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,5.56,0,16.67,0,5.56,11.11,33.33,0,0,5.56,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0
638,638.txt,1,18,99,71.09,4.97,25.77,9,33.33,72.22,22.22,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,11.11,11.11,0,0,22.22,11.11,0,0,0,0,0,0,5.56,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,11.11,0,0,0,0,0,0,0,0,11.11
639,639.txt,1,10,77.33,2.31,1,1,10,30,70,50,0,0,0,0,0,0,0,0,10,10,20,0,0,10,20,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,20,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
640,640.txt,1,18,74.89,71.09,23.51,25.77,18,38.89,61.11,33.33,5.56,5.56,0,0,0,0,5.56,0,0,11.11,0,16.67,0,0,5.56,0,0,5.56,11.11,0,0,0,0,0,0,0,5.56,0,0,0,0,11.11,0,5.56,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,16.67,0,11.11,5.56,0,5.56,0,11.11,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,0,0,0,0,5.56
641,641.txt,1,51,63.46,91.49,1,1,10.2,19.61,76.47,49.02,19.61,13.73,1.96,1.96,0,9.8,0,5.88,5.88,11.76,9.8,0,3.92,0,13.73,0,0,0,13.73,0,3.92,0,3.92,0,0,0,15.69,0,1.96,7.84,0,13.73,1.96,0,9.8,3.92,0,1.96,0,0,0,0,0,0,0,0,0,7.84,3.92,1.96,1.96,0,0,3.92,5.88,0,5.88,0,3.92,1.96,0,0,0,5.88,0,0,0,0,0,0,0,0,17.65,9.8,3.92,0,0,0,0,0,0,0,0,3.92
642,642.txt,1,30,88.98,74.76,43.37,25.77,30,20,73.33,56.67,6.67,6.67,0,3.33,0,0,3.33,0,3.33,23.33,13.33,6.67,3.33,0,16.67,6.67,6.67,0,3.33,3.33,0,0,0,0,0,0,10,0,0,0,0,13.33,3.33,0,6.67,6.67,0,6.67,0,0,0,0,0,0,0,0,0,6.67,3.33,0,3.33,0,0,3.33,10,0,16.67,6.67,10,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,3.33,3.33,0,0,0,0,0,0,0,0,0
643,643.txt,1,41,94.93,31.29,40.2,96.29,41,26.83,90.24,53.66,7.32,2.44,2.44,0,0,0,0,4.88,14.63,17.07,7.32,7.32,4.88,2.44,21.95,0,0,2.44,0,0,4.88,4.88,0,0,0,0,0,0,0,0,0,14.63,0,2.44,0,7.32,4.88,0,0,0,0,0,4.88,0,4.88,0,0,24.39,0,9.76,9.76,7.32,0,0,19.51,0,17.07,0,7.32,9.76,4.88,0,0,2.44,0,0,0,0,0,0,0,0,12.2,2.44,2.44,0,0,0,0,0,4.88,2.44,0,0
644,644.txt,1,23,99,80.77,2.02,93.61,23,43.48,78.26,30.43,0,0,0,0,0,0,0,0,0,21.74,4.35,0,4.35,0,17.39,0,0,0,8.7,0,4.35,4.35,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,13.04,0,0,8.7,4.35,0,4.35,13.04,0,8.7,0,4.35,4.35,8.7,0,0,21.74,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0
645,645.txt,1,16,99,89.42,7.84,25.77,16,31.25,62.5,43.75,6.25,6.25,0,6.25,0,0,0,0,18.75,12.5,0,6.25,0,0,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,6.25,6.25,0,6.25,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,6.25,18.75,0,0,0,0,0,12.5,0,0,0
646,646.txt,1,11,92.84,99,1,25.77,11,45.45,54.55,18.18,9.09,9.09,0,0,9.09,0,0,0,0,9.09,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,9.09,0,9.09,0,9.09,9.09,0,9.09,0,0,9.09,0,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
647,647.txt,1,12,80.75,79.76,1.79,25.77,12,25,41.67,25,16.67,0,0,0,0,0,0,16.67,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,648.txt,1,25,81.4,65.56,1.59,1,12.5,24,88,48,12,8,4,0,4,0,0,4,12,8,12,0,4,0,20,0,0,0,8,0,4,0,4,0,0,4,4,0,0,0,0,16,4,0,8,0,4,0,0,0,0,0,8,0,8,0,0,8,0,0,8,0,0,12,8,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,32,16,8,0,0,0,0,0,0,0,0,8
